activity_id,assay_chembl_id,assay_type,document_chembl_id,molecule_chembl_id,pchembl_value,relation,standard_relation,standard_type,standard_units,standard_value,type,units,value
18299309,CHEMBL4124415,B,CHEMBL4118234,CHEMBL4127897,6.97,=,=,IC50,nM,106.4,IC50,nM,106.4
18299310,CHEMBL4124415,B,CHEMBL4118234,CHEMBL4125840,6.62,=,=,IC50,nM,238.1,IC50,nM,238.1
18299311,CHEMBL4124415,B,CHEMBL4118234,CHEMBL4129138,6.88,=,=,IC50,nM,130.2,IC50,nM,130.2
18299312,CHEMBL4124415,B,CHEMBL4118234,CHEMBL4126810,7.63,=,=,IC50,nM,23.3,IC50,nM,23.3
18299313,CHEMBL4124415,B,CHEMBL4118234,CHEMBL3353410,8.62,=,=,IC50,nM,2.4,IC50,nM,2.4
18299314,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4125764,,,,IC50,,,IC50,,
18299315,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4127809,6.54,=,=,IC50,nM,285.0,IC50,nM,285.0
18299316,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4129209,,>,>,IC50,nM,500.0,IC50,nM,500.0
18299317,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4129287,,>,>,IC50,nM,500.0,IC50,nM,500.0
18299318,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4127897,,>,>,IC50,nM,500.0,IC50,nM,500.0
18299319,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4125840,,>,>,IC50,nM,500.0,IC50,nM,500.0
18299320,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4129138,,>,>,IC50,nM,500.0,IC50,nM,500.0
18299321,CHEMBL4124416,B,CHEMBL4118234,CHEMBL4126810,6.24,=,=,IC50,nM,582.2,IC50,nM,582.2
18299322,CHEMBL4124416,B,CHEMBL4118234,CHEMBL3353410,6.96,=,=,IC50,nM,109.0,IC50,nM,109.0
18299334,CHEMBL4124426,A,CHEMBL4118234,CHEMBL3353410,8.70,=,=,IC50,nM,2.0,IC50,nM,2.0
18299335,CHEMBL4124427,B,CHEMBL4118234,CHEMBL3353410,9.00,=,=,IC50,nM,1.0,IC50,nM,1.0
18299336,CHEMBL4124428,B,CHEMBL4118234,CHEMBL3353410,,<,<,IC50,nM,1.0,IC50,nM,1.0
18299337,CHEMBL4124429,B,CHEMBL4118234,CHEMBL3353410,7.11,=,=,IC50,nM,77.0,IC50,nM,77.0
18304075,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4126654,6.47,=,=,IC50,nM,341.0,IC50,nM,341.0
18304076,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4126797,6.75,=,=,IC50,nM,180.0,IC50,nM,180.0
18304077,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4125772,6.50,=,=,IC50,nM,314.0,IC50,nM,314.0
18304078,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4129387,6.86,=,=,IC50,nM,137.0,IC50,nM,137.0
18304079,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4128726,7.09,=,=,IC50,nM,82.0,IC50,nM,82.0
18304080,CHEMBL4125334,A,CHEMBL4118273,CHEMBL3545308,6.57,=,=,IC50,nM,272.0,IC50,nM,272.0
18304081,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4126358,6.96,=,=,IC50,nM,111.0,IC50,nM,111.0
18304082,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4129646,7.89,=,=,IC50,nM,13.0,IC50,nM,13.0
18304083,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4129781,7.70,=,=,IC50,nM,20.0,IC50,nM,20.0
18304084,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4128415,8.92,=,=,IC50,nM,1.2,IC50,nM,1.2
18304085,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4128567,9.15,=,=,IC50,nM,0.7,IC50,nM,0.7
18304086,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4130016,8.42,=,=,IC50,nM,3.8,IC50,nM,3.8
18304087,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4127317,7.10,=,=,IC50,nM,79.0,IC50,nM,79.0
18304088,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4125940,6.92,=,=,IC50,nM,119.0,IC50,nM,119.0
18304089,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4126630,7.47,=,=,IC50,nM,34.0,IC50,nM,34.0
18304090,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4129902,6.92,=,=,IC50,nM,121.0,IC50,nM,121.0
18304091,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4126986,6.64,=,=,IC50,nM,227.0,IC50,nM,227.0
18304092,CHEMBL4125334,A,CHEMBL4118273,CHEMBL4129607,6.62,=,=,IC50,nM,240.0,IC50,nM,240.0
18304093,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4126797,7.34,=,=,IC50,nM,46.0,IC50,nM,46.0
18304094,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4126654,7.16,=,=,IC50,nM,70.0,IC50,nM,70.0
18304095,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4125772,7.04,=,=,IC50,nM,91.0,IC50,nM,91.0
18304096,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4129387,7.52,=,=,IC50,nM,30.0,IC50,nM,30.0
18304097,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4128726,7.17,=,=,IC50,nM,68.0,IC50,nM,68.0
18304098,CHEMBL4125335,B,CHEMBL4118273,CHEMBL3545308,7.70,=,=,IC50,nM,20.0,IC50,nM,20.0
18304099,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4126358,8.60,=,=,IC50,nM,2.5,IC50,nM,2.5
18304100,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4129646,9.40,=,=,IC50,nM,0.4,IC50,nM,0.4
18304101,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4129781,9.10,=,=,IC50,nM,0.8,IC50,nM,0.8
18304102,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4128415,8.72,=,=,IC50,nM,1.9,IC50,nM,1.9
18304103,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4128567,9.00,=,=,IC50,nM,1.0,IC50,nM,1.0
18304104,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4130016,8.85,=,=,IC50,nM,1.4,IC50,nM,1.4
18304105,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4127317,9.52,=,=,IC50,nM,0.3,IC50,nM,0.3
18304106,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4125940,8.17,=,=,IC50,nM,6.8,IC50,nM,6.8
18304107,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4126630,9.00,=,=,IC50,nM,1.0,IC50,nM,1.0
18304108,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4129902,7.80,=,=,IC50,nM,16.0,IC50,nM,16.0
18304109,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4126986,6.94,=,=,IC50,nM,115.0,IC50,nM,115.0
18304110,CHEMBL4125335,B,CHEMBL4118273,CHEMBL4129607,7.85,=,=,IC50,nM,14.0,IC50,nM,14.0
18308314,CHEMBL4131304,B,CHEMBL4130355,CHEMBL4168235,8.44,=,=,IC50,nM,3.62,IC50,nM,3.62
18308315,CHEMBL4131304,B,CHEMBL4130355,CHEMBL939,8.66,=,=,IC50,nM,2.21,IC50,nM,2.21
18311468,CHEMBL4132129,B,CHEMBL4130368,CHEMBL4171764,8.58,=,=,IC50,nM,2.61,IC50,nM,2.61
18324904,CHEMBL4135134,B,CHEMBL4130490,CHEMBL4166412,6.96,=,=,IC50,nM,110.0,IC50,uM,0.11
18324905,CHEMBL4135134,B,CHEMBL4130490,CHEMBL553,6.77,=,=,IC50,nM,170.0,IC50,uM,0.17
18324909,CHEMBL4135134,B,CHEMBL4130490,CHEMBL4176629,7.22,=,=,IC50,nM,60.0,IC50,uM,0.06
18324910,CHEMBL4135134,B,CHEMBL4130490,CHEMBL4164936,6.62,=,=,IC50,nM,240.0,IC50,uM,0.24
18328500,CHEMBL4135864,B,CHEMBL4130538,CHEMBL4171543,8.06,=,=,IC50,nM,8.7,IC50,nM,8.7
18332211,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4159161,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332212,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4167072,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332213,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4163707,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332214,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4160581,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332215,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4168473,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332216,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4174347,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332217,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4166436,6.06,=,=,IC50,nM,865.0,IC50,nM,865.0
18332218,CHEMBL4136451,B,CHEMBL4130574,CHEMBL4166038,6.05,=,=,IC50,nM,890.0,IC50,nM,890.0
18332219,CHEMBL4136451,B,CHEMBL4130574,CHEMBL601719,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18332220,CHEMBL4136451,B,CHEMBL4130574,CHEMBL2403108,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18343070,CHEMBL4139114,B,CHEMBL4138087,CHEMBL4163321,6.50,=,=,IC50,nM,320.0,IC50,uM,0.32
18356034,CHEMBL4140585,B,CHEMBL4138129,CHEMBL4160854,5.27,=,=,IC50,nM,5400.0,IC50,uM,5.4
18359640,CHEMBL4141529,B,CHEMBL4138148,CHEMBL4165199,,>,>,IC50,nM,10000.0,IC50,uM,10.0
18379696,CHEMBL4145703,B,CHEMBL4145441,CHEMBL4159909,8.44,=,=,IC50,nM,3.6,IC50,nM,3.6
18379697,CHEMBL4145702,B,CHEMBL4145441,CHEMBL4159909,8.41,=,=,IC50,nM,3.9,IC50,nM,3.9
18379698,CHEMBL4145701,B,CHEMBL4145441,CHEMBL4159909,7.08,=,=,IC50,nM,82.5,IC50,nM,82.5
18379699,CHEMBL4145700,B,CHEMBL4145441,CHEMBL4159909,6.97,=,=,IC50,nM,108.0,IC50,nM,108.0
18390495,CHEMBL4147642,B,CHEMBL4145515,CHEMBL2105717,5.51,=,=,IC50,nM,3110.0,IC50,umol/L,3.11
18390496,CHEMBL4147642,B,CHEMBL4145515,CHEMBL4171115,6.09,=,=,IC50,nM,812.0,IC50,umol/L,0.812
18392938,CHEMBL4148356,B,CHEMBL4145533,CHEMBL939,8.49,=,=,IC50,nM,3.2,IC50,nM,3.2
18392939,CHEMBL4148356,B,CHEMBL4145533,CHEMBL554,7.57,=,=,IC50,nM,27.1,IC50,nM,27.1
18392940,CHEMBL4148356,B,CHEMBL4145533,CHEMBL4173696,7.68,=,=,IC50,nM,20.7,IC50,nM,20.7
18392941,CHEMBL4148356,B,CHEMBL4145533,CHEMBL4161938,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0
18392942,CHEMBL4148357,B,CHEMBL4145533,CHEMBL939,8.82,=,=,IC50,nM,1.5,IC50,nM,1.5
18392943,CHEMBL4148357,B,CHEMBL4145533,CHEMBL554,,,,IC50,,,IC50,,
18392944,CHEMBL4148357,B,CHEMBL4145533,CHEMBL4173696,6.63,=,=,IC50,nM,235.5,IC50,nM,235.5
18392945,CHEMBL4148357,B,CHEMBL4145533,CHEMBL4161938,6.49,=,=,IC50,nM,322.5,IC50,nM,322.5
18392946,CHEMBL4148358,B,CHEMBL4145533,CHEMBL939,,>,>,IC50,nM,2000.0,IC50,nM,2000.0
18392947,CHEMBL4148358,B,CHEMBL4145533,CHEMBL554,,,,IC50,,,IC50,,
18392948,CHEMBL4148358,B,CHEMBL4145533,CHEMBL4173696,,>,>,IC50,nM,2000.0,IC50,nM,2000.0
18392949,CHEMBL4148358,B,CHEMBL4145533,CHEMBL4161938,,>,>,IC50,nM,2000.0,IC50,nM,2000.0
18392950,CHEMBL4148359,B,CHEMBL4145533,CHEMBL939,6.89,=,=,IC50,nM,127.9,IC50,nM,127.9
18392951,CHEMBL4148359,B,CHEMBL4145533,CHEMBL554,,,,IC50,,,IC50,,
18392952,CHEMBL4148359,B,CHEMBL4145533,CHEMBL4173696,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18392953,CHEMBL4148359,B,CHEMBL4145533,CHEMBL4161938,8.03,=,=,IC50,nM,9.3,IC50,nM,9.3
18415118,CHEMBL4152882,B,CHEMBL4152198,CHEMBL3786343,7.75,=,=,IC50,nM,18.0,IC50,nM,18.0
18415143,CHEMBL4152873,B,CHEMBL4152198,CHEMBL3786343,5.70,=,=,IC50,nM,2000.0,IC50,nM,2000.0
18423617,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4176827,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423618,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4162767,7.48,=,=,IC50,nM,33.1,IC50,nM,33.1
18423619,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4173470,6.69,=,=,IC50,nM,202.3,IC50,nM,202.3
18423620,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4173032,6.76,=,=,IC50,nM,174.5,IC50,nM,174.5
18423621,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4165126,6.08,=,=,IC50,nM,838.5,IC50,nM,838.5
18423622,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4175782,8.11,=,=,IC50,nM,7.7,IC50,nM,7.7
18423623,CHEMBL4154496,B,CHEMBL4152247,CHEMBL3353410,7.91,=,=,IC50,nM,12.4,IC50,nM,12.4
18423643,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4166210,6.85,=,=,IC50,nM,142.7,IC50,nM,142.7
18423644,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4166609,8.39,=,=,IC50,nM,4.1,IC50,nM,4.1
18423645,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4174523,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423646,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4170033,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423647,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4159404,7.42,=,=,IC50,nM,38.5,IC50,nM,38.5
18423648,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4164396,7.79,=,=,IC50,nM,16.4,IC50,nM,16.4
18423649,CHEMBL4154496,B,CHEMBL4152247,CHEMBL4175045,8.39,=,=,IC50,nM,4.1,IC50,nM,4.1
18423650,CHEMBL4154495,A,CHEMBL4152247,CHEMBL3353410,6.57,=,=,IC50,nM,270.4,IC50,nM,270.4
18423651,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4175782,6.18,=,=,IC50,nM,660.0,IC50,nM,660.0
18423652,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4165126,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423653,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4173032,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423654,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4173470,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423655,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4162767,6.55,=,=,IC50,nM,280.6,IC50,nM,280.6
18423656,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4176827,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423657,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4166210,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423658,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4166609,6.19,=,=,IC50,nM,648.2,IC50,nM,648.2
18423659,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4174523,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423660,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4170033,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423661,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4159404,,>,>,IC50,nM,1000.0,IC50,nM,1000.0
18423662,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4164396,6.50,=,=,IC50,nM,316.8,IC50,nM,316.8
18423663,CHEMBL4154495,A,CHEMBL4152247,CHEMBL4175045,6.46,=,=,IC50,nM,349.9,IC50,nM,349.9
18427397,CHEMBL4155044,B,CHEMBL4152264,CHEMBL939,7.57,=,=,IC50,nM,27.0,IC50,nM,27.0
18427398,CHEMBL4155044,B,CHEMBL4152264,CHEMBL31965,8.13,=,=,IC50,nM,7.4,IC50,nM,7.4
18427399,CHEMBL4155044,B,CHEMBL4152264,CHEMBL2347958,9.30,=,=,IC50,nM,0.5,IC50,nM,0.5
18427553,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4162882,7.77,=,=,IC50,nM,17.0,IC50,nM,17.0
18427554,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4165267,7.54,=,=,IC50,nM,29.0,IC50,nM,29.0
18427555,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4162530,7.48,=,=,IC50,nM,33.0,IC50,nM,33.0
18427556,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4165894,8.52,=,=,IC50,nM,3.0,IC50,nM,3.0
18427557,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4161396,7.34,=,=,IC50,nM,45.4,IC50,nM,45.4
18427558,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4172718,8.40,=,=,IC50,nM,4.0,IC50,nM,4.0
18427559,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4168254,8.30,=,=,IC50,nM,5.0,IC50,nM,5.0
18427560,CHEMBL4155049,B,CHEMBL4152264,CHEMBL4176787,7.14,=,=,IC50,nM,72.0,IC50,nM,72.0
18427561,CHEMBL4155049,B,CHEMBL4152264,CHEMBL2347958,8.30,=,=,IC50,nM,5.0,IC50,nM,5.0
18427562,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4162882,6.73,=,=,IC50,nM,186.0,IC50,nM,186.0
18427563,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4165267,6.72,=,=,IC50,nM,192.0,IC50,nM,192.0
18427564,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4162530,6.79,=,=,IC50,nM,162.0,IC50,nM,162.0
18427565,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4165894,7.47,=,=,IC50,nM,34.0,IC50,nM,34.0
18427566,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4161396,6.94,=,=,IC50,nM,115.0,IC50,nM,115.0
18427567,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4172718,7.68,=,=,IC50,nM,21.0,IC50,nM,21.0
18427568,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4168254,7.58,=,=,IC50,nM,26.0,IC50,nM,26.0
18427569,CHEMBL4155050,B,CHEMBL4152264,CHEMBL4176787,6.97,=,=,IC50,nM,107.0,IC50,nM,107.0
18427570,CHEMBL4155050,B,CHEMBL4152264,CHEMBL2347958,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0
18439532,CHEMBL4156805,B,CHEMBL4152342,CHEMBL4167162,7.50,=,=,IC50,nM,32.0,IC50,nM,32.0
18439533,CHEMBL4156805,B,CHEMBL4152342,CHEMBL4166069,7.43,=,=,IC50,nM,37.0,IC50,nM,37.0
18439534,CHEMBL4156805,B,CHEMBL4152342,CHEMBL4177348,7.01,=,=,IC50,nM,98.0,IC50,nM,98.0
18439535,CHEMBL4156805,B,CHEMBL4152342,CHEMBL4169489,7.50,=,=,IC50,nM,32.0,IC50,nM,32.0
18439536,CHEMBL4156805,B,CHEMBL4152342,CHEMBL4170916,7.15,=,=,IC50,nM,71.0,IC50,nM,71.0
18439537,CHEMBL4156805,B,CHEMBL4152342,CHEMBL553,7.14,=,=,IC50,nM,73.0,IC50,nM,73.0
18450536,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4206312,6.41,=,=,IC50,nM,387.0,IC50,nM,387.0
18450537,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4213741,,>,>,IC50,nM,10000.0,IC50,nM,10000.0
18450538,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4208811,6.56,=,=,IC50,nM,277.0,IC50,nM,277.0
18450539,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4207425,,,,IC50,,,IC50,,
18450540,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4212326,6.19,=,=,IC50,nM,652.0,IC50,nM,652.0
18450541,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4203072,,,,IC50,,,IC50,,
18450542,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4207951,6.09,=,=,IC50,nM,805.0,IC50,nM,805.0
18450543,CHEMBL4178350,A,CHEMBL4177539,CHEMBL3608429,6.75,=,=,IC50,nM,178.0,IC50,nM,178.0
18450544,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4204566,,>,>,IC50,nM,10000.0,IC50,uM,10.0
18450545,CHEMBL4178350,A,CHEMBL4177539,CHEMBL3608432,5.84,=,=,IC50,nM,1450.0,IC50,nM,1450.0
18450546,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4216679,6.80,=,=,IC50,nM,160.0,IC50,nM,160.0
18450547,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4218154,6.19,=,=,IC50,nM,649.0,IC50,nM,649.0
18450548,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4208829,6.17,=,=,IC50,nM,673.0,IC50,nM,673.0
18450549,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4205392,7.08,=,=,IC50,nM,83.0,IC50,nM,83.0
18450550,CHEMBL4178350,A,CHEMBL4177539,CHEMBL3989970,6.51,=,=,IC50,nM,307.0,IC50,nM,307.0
18450551,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4213609,6.12,=,=,IC50,nM,750.0,IC50,nM,750.0
18450552,CHEMBL4178350,A,CHEMBL4177539,CHEMBL4206501,6.82,=,=,IC50,nM,152.0,IC50,nM,152.0
18450553,CHEMBL4178350,A,CHEMBL4177539,CHEMBL3545308,5.80,=,=,IC50,nM,1598.0,IC50,nM,1598.0
18450554,CHEMBL4178350,A,CHEMBL4177539,CHEMBL553,7.96,=,=,IC50,nM,11.0,IC50,nM,11.0
18450555,CHEMBL4178350,A,CHEMBL4177539,CHEMBL3883534,8.22,=,=,IC50,nM,6.0,IC50,nM,6.0
18450556,CHEMBL4178350,A,CHEMBL4177539,CHEMBL3786098,5.29,=,=,IC50,nM,5100.0,IC50,nM,5100.0
18450557,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4213400,7.11,=,=,IC50,nM,78.0,IC50,nM,78.0
18450558,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4206312,7.54,=,=,IC50,nM,29.0,IC50,nM,29.0
18450559,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4213741,6.55,=,=,IC50,nM,280.0,IC50,nM,280.0
18450560,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4208811,7.72,=,=,IC50,nM,19.0,IC50,nM,19.0
18450561,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4207425,,,,IC50,,,IC50,,
18450562,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4212326,7.28,=,=,IC50,nM,52.0,IC50,nM,52.0
18450563,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4203072,,,,IC50,,,IC50,,
18450564,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4207951,7.31,=,=,IC50,nM,49.0,IC50,nM,49.0
18450565,CHEMBL4178351,B,CHEMBL4177539,CHEMBL3608429,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0
18450566,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4204566,6.15,=,=,IC50,nM,713.0,IC50,nM,713.0
18450567,CHEMBL4178351,B,CHEMBL4177539,CHEMBL3608432,7.58,=,=,IC50,nM,26.0,IC50,nM,26.0
18450568,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4216679,8.30,=,=,IC50,nM,5.0,IC50,nM,5.0
18450569,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4218154,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0
18450570,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4208829,7.77,=,=,IC50,nM,17.0,IC50,nM,17.0
18450571,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4205392,8.10,=,=,IC50,nM,8.0,IC50,nM,8.0
18450572,CHEMBL4178351,B,CHEMBL4177539,CHEMBL3989970,7.92,=,=,IC50,nM,12.0,IC50,nM,12.0
18450573,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4213609,6.17,=,=,IC50,nM,675.0,IC50,nM,675.0
18450574,CHEMBL4178351,B,CHEMBL4177539,CHEMBL4206501,7.82,=,=,IC50,nM,15.0,IC50,nM,15.0
18450575,CHEMBL4178351,B,CHEMBL4177539,CHEMBL3545308,7.80,=,=,IC50,nM,16.0,IC50,nM,16.0
18450576,CHEMBL4178351,B,CHEMBL4177539,CHEMBL553,5.05,=,=,IC50,nM,9003.0,IC50,nM,9003.0
18450577,CHEMBL4178351,B,CHEMBL4177539,CHEMBL3883534,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0
18450578,CHEMBL4178351,B,CHEMBL4177539,CHEMBL3786098,7.89,=,=,IC50,nM,13.0,IC50,nM,13.0
18450672,CHEMBL4178360,B,CHEMBL4177539,CHEMBL3608429,8.70,=,=,IC50,nM,2.0,IC50,nM,2.0
18450673,CHEMBL4178360,B,CHEMBL4177539,CHEMBL3608432,8.40,=,=,IC50,nM,4.0,IC50,nM,4.0
18450674,CHEMBL4178360,B,CHEMBL4177539,CHEMBL4216679,9.00,=,=,IC50,nM,1.0,IC50,nM,1.0
18450675,CHEMBL4178360,B,CHEMBL4177539,CHEMBL4218154,8.52,=,=,IC50,nM,3.0,IC50,nM,3.0
18450676,CHEMBL4178360,B,CHEMBL4177539,CHEMBL3989970,8.52,=,=,IC50,nM,3.0,IC50,nM,3.0
18450677,CHEMBL4178360,B,CHEMBL4177539,CHEMBL4206501,7.89,=,=,IC50,nM,13.0,IC50,nM,13.0
18450678,CHEMBL4178360,B,CHEMBL4177539,CHEMBL3545308,8.05,=,=,IC50,nM,9.0,IC50,nM,9.0
18450679,CHEMBL4178360,B,CHEMBL4177539,CHEMBL553,5.01,=,=,IC50,nM,9736.0,IC50,nM,9736.0
18450680,CHEMBL4178360,B,CHEMBL4177539,CHEMBL3883534,,,,IC50,,,IC50,,
18450681,CHEMBL4178360,B,CHEMBL4177539,CHEMBL3786098,8.15,=,=,IC50,nM,7.0,IC50,nM,7.0
18450682,CHEMBL4178361,B,CHEMBL4177539,CHEMBL3608429,8.05,=,=,IC50,nM,9.0,IC50,nM,9.0
18450683,CHEMBL4178361,B,CHEMBL4177539,CHEMBL3608432,7.80,=,=,IC50,nM,16.0,IC50,nM,16.0
18450684,CHEMBL4178361,B,CHEMBL4177539,CHEMBL4216679,8.70,=,=,IC50,nM,2.0,IC50,nM,2.0
18450685,CHEMBL4178361,B,CHEMBL4177539,CHEMBL4218154,,,,IC50,,,IC50,,
18450686,CHEMBL4178361,B,CHEMBL4177539,CHEMBL3989970,8.30,=,=,IC50,nM,5.0,IC50,nM,5.0
18450687,CHEMBL4178361,B,CHEMBL4177539,CHEMBL4206501,7.25,=,=,IC50,nM,56.0,IC50,nM,56.0
18450688,CHEMBL4178361,B,CHEMBL4177539,CHEMBL3545308,7.10,=,=,IC50,nM,79.0,IC50,nM,79.0
